"osm_id","fclass","name","source_layer","footfall_domingo","footfall_lunes","footfall_martes","footfall_miercoles","footfall_jueves","footfall_viernes","footfall_sabado","footfall_manana_weekend","footfall_tarde_weekend","footfall_noche_weekend","footfall_madrugada_weekend","footfall_manana_semana","footfall_tarde_semana","footfall_noche_semana","footfall_madrugada_semana","avg_dwell","max_dwell","min_dwell","repeat_visit_rate_daily","peak_hour_weekday","peak_visits_weekday","peak_hour_weekend","peak_visits_weekend","total_devices","horas_con_movimiento_semana","horas_con_movimiento_finsemana"
"737892742","cemetery","Cementerio de Jayaque","gis_osm_landuse_a_free_1","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0","0","2.0","21","1","4","1","1","3","2"
"696507731","fuel","Gasolinera Puma","gis_osm_traffic_a_free_1","1.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","1.0","1.0","0.0","0.0","0","0","1.0","11","1","20","1","3","3","1"
"822624786","forest","Zona Verde","gis_osm_landuse_a_free_1","0.0","0.0","0.0","0.0","1.0","3.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","2.0","0.0","0.0","0","0","1.0","18","1","-1","0","4","4","0"
"378055228","building","Domino's","gis_osm_buildings_a_free_1","0.0","1.0","0.0","0.0","1.0","1.0","1.0","0.0","1.0","0.0","0.0","1.0","1.0","0.0","1.0","0.0","0","0","1.33","17","1","16","1","3","3","1"
"401310285","theme_park","Parque Corazones de Vida","gis_osm_pois_a_free_1","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0","0","2.0","12","1","-1","0","1","3","0"
"702507821","parking","Ferretería Sumersa","gis_osm_traffic_a_free_1","0.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0","0","1.0","11","1","18","1","3","2","1"
"626248876","park","Zona Verde Prados de Santa Teresa","gis_osm_landuse_a_free_1","0.0","0.0","0.0","0.0","0.0","1.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","1.0","10","1","6","1","2","1","1"
"743130764","school","Complejo Educativo Federico González","gis_osm_pois_a_free_1","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","407.0","407","407","1.0","19","1","-1","0","1","1","0"
"1112173182","building","Pronto La Garita","gis_osm_buildings_a_free_1","1.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0","0","1.0","12","1","14","1","3","2","1"
"480743579","building","84","gis_osm_buildings_a_free_1","1.0","1.0","3.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","4.0","0.0","5116.0","5116","5116","2.0","19","2","18","1","3","5","1"
"399649776","building","Farmacia La Buena","gis_osm_buildings_a_free_1","1.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","859.0","859","859","1.0","-1","0","16","1","2","0","3"
"399716397","building","Forros","gis_osm_buildings_a_free_1","1.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","1.0","1.0","0.0","1.0","0.0","0","0","1.0","7","1","16","1","4","3","1"
"399277276","building","Hot Dance","gis_osm_buildings_a_free_1","0.0","2.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","3.0","0.0","0.0","0","0","2.5","21","1","12","1","2","5","1"
"398407355","building","Abogado y Notario","gis_osm_buildings_a_free_1","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","392.0","582","202","1.0","11","2","-1","0","2","1","0"
"400845013","building","Liceo Rafael Mendoza","gis_osm_buildings_a_free_1","1.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0","1.0","2.0","1.0","0.0","0.0","239415.0","411313","67517","6.0","6","1","4","1","1","3","3"
"399681796","building","ProCasa Inmobilaria","gis_osm_buildings_a_free_1","0.0","0.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0","0","1.5","6","1","-1","0","2","3","0"
"399293378","building","Super 99","gis_osm_buildings_a_free_1","0.0","2.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","1966.0","1966","1966","1.0","10","2","-1","0","3","3","0"
"400324893","building","Farmacia San Rey","gis_osm_buildings_a_free_1","0.0","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0","0","1.0","18","1","13","1","3","2","1"
"398433983","building","Comercial Milady","gis_osm_buildings_a_free_1","0.0","0.0","1.0","0.0","0.0","1.0","1.0","0.0","1.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0","0","1.0","18","1","15","1","3","2","1"
"399282351","building","Farmacia San Benito","gis_osm_buildings_a_free_1","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0","0","1.0","10","1","-1","0","2","3","0"
"378495767","building","Ferretería Popular","gis_osm_buildings_a_free_1","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","0.0","0.0","0","0","1.5","9","1","-1","0","2","3","0"
"379417132","building","Deposito El Cuco","gis_osm_buildings_a_free_1","0.0","0.0","0.0","2.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","0.0","0.0","0","0","1.0","18","1","-1","0","3","3","0"
"401058405","building","Iconos","gis_osm_buildings_a_free_1","0.0","1.0","1.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","0","0","1.0","11","1","-1","0","4","4","0"
"378497794","building","Funerales la Paz","gis_osm_buildings_a_free_1","0.0","0.0","1.0","0.0","0.0","1.0","1.0","0.0","1.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0","0","1.0","7","1","12","1","3","2","1"
"694603786","parking","Colonia Quezaltepec","gis_osm_traffic_a_free_1","0.0","1.0","1.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0","0","1.0","18","1","10","1","3","2","1"
"396094265","building","Subway","gis_osm_buildings_a_free_1","0.0","0.0","1.0","0.0","0.0","1.0","2.0","1.0","1.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0","0","1.0","12","1","13","1","4","2","2"
"459600575","building","8","gis_osm_buildings_a_free_1","1.0","0.0","1.0","1.0","0.0","2.0","1.0","1.0","0.0","0.0","1.0","3.0","0.0","0.0","1.0","0.0","0","0","2.0","11","1","6","1","3","4","3"
"436488547","residential","Condominio Renovacion","gis_osm_landuse_a_free_1","1.0","1.0","0.0","0.0","1.0","0.0","2.0","1.0","0.0","1.0","1.0","0.0","0.0","2.0","0.0","0.0","0","0","5.0","21","1","8","1","1","2","3"
"399328303","building","Farmacia Bristol","gis_osm_buildings_a_free_1","0.0","0.0","1.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","0.0","0.0","0.0","0","0","1.0","10","1","-1","0","3","3","0"
"396255890","building","Sherwin-Williams","gis_osm_buildings_a_free_1","0.0","0.0","0.0","0.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0","0","1.0","21","1","9","1","3","2","1"
"378364603","building","Comercial Lisboa","gis_osm_buildings_a_free_1","0.0","0.0","0.0","2.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0","0.0","0","0","1.0","11","1","19","1","3","2","1"
"400804410","building","Tacos El Taurino","gis_osm_buildings_a_free_1","1.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0","0","1.0","18","1","14","1","3","2","1"
"378566153","building","Sherwin-Williams","gis_osm_buildings_a_free_1","0.0","1.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","0.0","0.0","0.0","0","0","1.0","13","1","-1","0","3","3","0"
"399707535","building","Multi Vacaciones","gis_osm_buildings_a_free_1","0.0","0.0","0.0","1.0","1.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","2.0","0.0","0.0","0.0","0","0","1.0","14","1","18","1","3","2","1"
"577912686","industrial","Beneficio El Carmen","gis_osm_landuse_a_free_1","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","1.0","9","1","22","1","2","1","2"
"737129042","prison","Ex Penal de Cojutepeque","gis_osm_pois_a_free_1","0.0","1.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","1.0","0.0","0","0","1.0","11","2","-1","0","3","2","0"
"379405034","park","Parque el cuco","gis_osm_landuse_a_free_1","1.0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0","0","1.0","18","1","9","1","3","2","1"
"378696105","building","Oficina Contable","gis_osm_buildings_a_free_1","0.0","0.0","0.0","2.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0","0","1.0","17","1","11","1","3","2","1"
"401253539","building","Carniceria Anita","gis_osm_buildings_a_free_1","1.0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0","0","1.0","10","1","7","1","3","2","1"
"400831760","building","Hotel del Centro","gis_osm_buildings_a_free_1","0.0","0.0","0.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","1.0","6","1","19","1","3","1","2"
"529732596","building","Cinthia´s Coffe","gis_osm_buildings_a_free_1","0.0","0.0","0.0","1.0","0.0","0.0","2.0","1.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","1.0","7","1","15","1","3","1","2"
"378387405","building","Banco Industrial","gis_osm_buildings_a_free_1","0.0","0.0","0.0","0.0","1.0","0.0","2.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","1.0","14","1","8","1","3","1","2"
"398018255","building","Muebles Gallardo","gis_osm_buildings_a_free_1","0.0","0.0","0.0","1.0","0.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0","0","1.0","15","1","6","1","3","2","1"
"398048280","building","Altamira's","gis_osm_buildings_a_free_1","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","1.0","1.0","0.0","0.0","5923.0","6225","5620","1.0","9","1","1","1","2","4","3"
"397833204","building","Fusion Mediterraneo","gis_osm_buildings_a_free_1","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0","0","1.0","10","1","-1","0","2","2","0"
"396321440","building","Chiltepes","gis_osm_buildings_a_free_1","0.0","0.0","0.0","0.0","1.0","1.0","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0","0.0","1997.0","1997","1997","1.0","20","1","0","1","3","3","1"
"400282465","building","Stem Cell Center","gis_osm_buildings_a_free_1","0.0","0.0","0.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","0.0","0.0","0","0","1.0","22","1","-1","0","3","3","0"
"396926461","building","Diparvel","gis_osm_buildings_a_free_1","0.0","0.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0","0","1.0","15","2","-1","0","3","3","0"
"396273252","building","Indecris","gis_osm_buildings_a_free_1","0.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0","0","1.0","15","1","13","1","3","2","1"
"396056497","building","Maranello Wheels","gis_osm_buildings_a_free_1","0.0","0.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","0.0","0.0","0","0","1.0","9","1","-1","0","3","3","0"
"397173856","building","Hotel Las Palmeras","gis_osm_buildings_a_free_1","0.0","0.0","0.0","1.0","0.0","1.0","3.0","0.0","1.0","2.0","0.0","0.0","1.0","0.0","1.0","1249.0","2396","102","5.0","14","1","20","1","1","3","3"
"398422439","building","Flashmart PRONTO","gis_osm_buildings_a_free_1","0.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","0.0","0","0","1.0","19","1","-1","0","3","3","0"
"380514327","building","Instituto de derechos Humanos","gis_osm_buildings_a_free_1","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0","0","2.0","10","1","-1","0","1","1","0"
"398065280","building","Farmacias Guadalupe","gis_osm_buildings_a_free_1","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","371.0","371","371","1.0","18","1","-1","0","2","2","0"
"469283513","building","Banco Izalqueño","gis_osm_buildings_a_free_1","0.0","1.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","0.0","0.0","0.0","0","0","1.0","16","1","-1","0","3","3","0"
"378364601","building","Acecenta de R.L.","gis_osm_buildings_a_free_1","0.0","0.0","0.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","1.0","0.0","0.0","0","0","1.0","23","1","-1","0","3","3","0"
"778651008","building","Iglesia Oratorio San José","gis_osm_buildings_a_free_1","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0","0","1.0","17","1","-1","0","2","2","0"
"399726963","building","Vino Teca - Vitto´s Pizza","gis_osm_buildings_a_free_1","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0","0","1.0","18","1","17","1","2","1","1"
"363347077","pitch","Cancha 1","gis_osm_pois_a_free_1","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","2.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0","0","1.33","17","1","15","1","3","2","4"
"461258882","parking","Escuela Británica Cuscatleca","gis_osm_traffic_a_free_1","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0","0","1.0","13","1","-1","0","2","2","0"
"737662808","park","Parque Central de Chiltiupán","gis_osm_landuse_a_free_1","0.0","1.0","0.0","0.0","0.0","1.0","1.0","1.0","1.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0","0","3.0","7","1","12","1","1","2","3"
"400891075","building","Vision","gis_osm_buildings_a_free_1","0.0","1.0","0.0","0.0","0.0","2.0","1.0","0.0","0.0","1.0","0.0","2.0","1.0","0.0","0.0","0.0","0","0","1.0","7","2","19","1","4","2","1"
"1296415916","residential","COM. Y GRIEGA EL GUARUMAL","gis_osm_landuse_a_free_1","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","1.0","-1","0","11","1","2","0","2"
"379471846","building","Comercial Karold","gis_osm_buildings_a_free_1","1.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","822.0","822","822","1.0","22","1","10","1","2","1","1"
"1268939942","building","Farmacia Escalante","gis_osm_buildings_a_free_1","0.0","0.0","0.0","0.0","0.0","1.0","2.0","0.0","2.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","1.5","11","1","12","1","2","1","2"
"378683999","building","Caja de Crédito San Alejo","gis_osm_buildings_a_free_1","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","1.0","15","1","21","1","2","1","1"
"951288883","building","Tienda Principal","gis_osm_buildings_a_free_1","0.0","0.0","0.0","0.0","0.0","1.0","2.0","1.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","1.0","9","1","2","1","3","1","2"
"774744405","park","Area de Descanso 4 y Area de Picnic","gis_osm_landuse_a_free_1","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0","0","1.0","22","1","-1","0","1","1","0"
"399282352","building","San Benito Super Farmacias","gis_osm_buildings_a_free_1","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0","0","1.0","7","1","-1","0","2","2","0"
"13831396","building","Casa de los Niños","gis_osm_buildings_a_free_1","0.0","0.0","1.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","0.0","0.0","0","0","1.5","16","1","-1","0","2","3","0"
"396276616","building","Keeway","gis_osm_buildings_a_free_1","0.0","0.0","0.0","0.0","0.0","1.0","3.0","3.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","128.0","128","128","1.33","9","1","7","1","3","1","4"
"396782602","building","Edificio Carisma","gis_osm_buildings_a_free_1","0.0","0.0","2.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","0.0","0.0","0.0","0","0","1.0","12","2","-1","0","3","2","0"
"399649775","building","Comedor Shekinah","gis_osm_buildings_a_free_1","0.0","0.0","0.0","1.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0","0","1.0","9","1","-1","0","3","3","0"
"694353586","parking","Pizza Hut Santa Tecla","gis_osm_traffic_a_free_1","0.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","1.0","11","1","7","1","2","1","2"
"399260058","building","Iglesia Campamento de Dios","gis_osm_buildings_a_free_1","0.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","1.0","11","1","10","1","2","1","1"
"778655022","building","Katherine Design's","gis_osm_buildings_a_free_1","0.0","0.0","0.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0","0","1.5","7","1","-1","0","2","2","0"
"461456358","building","Escuela Británica Cuscatleca","gis_osm_buildings_a_free_1","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","1.0","16","1","-1","0","1","2","0"
"399742855","building","Iglesia Cristo a las Naciones","gis_osm_buildings_a_free_1","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","609.0","609","609","1.0","-1","0","10","1","1","0","1"
"396273255","building","Centro de Servicio","gis_osm_buildings_a_free_1","0.0","1.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0","0","1.5","6","1","-1","0","2","2","0"
"299590321","building","4 B10","gis_osm_buildings_a_free_1","1.0","0.0","0.0","1.0","0.0","1.0","1.0","1.0","1.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0","0","1.0","16","1","11","1","4","2","2"
"400326806","building","Stihl","gis_osm_buildings_a_free_1","0.0","0.0","0.0","2.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","1.0","0.0","0.0","0","0","1.0","16","2","-1","0","4","3","0"
"16335582","building","Centro Judicial Integrado ""Dr. Reynaldo Galindo Pohl""","gis_osm_buildings_a_free_1","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","1.0","14","1","-1","0","1","1","0"
"1216040619","building","Iglesia Catolica San Judas","gis_osm_buildings_a_free_1","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","115.0","115","115","2.0","19","1","20","1","1","1","1"
"398619529","building","Farmacia Futuro","gis_osm_buildings_a_free_1","0.0","0.0","0.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","2.0","0.0","0.0","0","0","1.0","11","1","-1","0","3","3","0"
"401486777","building","Subway","gis_osm_buildings_a_free_1","0.0","0.0","0.0","2.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","1.0","0.0","0.0","0","0","1.0","10","2","-1","0","4","3","0"
"702879961","building","Bodegas DIDEA","gis_osm_buildings_a_free_1","0.0","3.0","0.0","0.0","1.0","0.0","1.0","1.0","0.0","0.0","0.0","1.0","2.0","1.0","0.0","0.0","0","0","2.5","12","1","8","1","2","3","1"
"400330056","building","Sarita","gis_osm_buildings_a_free_1","0.0","0.0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0","0.0","1.0","3.0","0.0","0.0","0.0","0","0","1.0","8","1","-1","0","4","4","0"
"1225310740","building","Piñateria Katy","gis_osm_buildings_a_free_1","0.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","1.0","0.0","0.0","0","0","1.0","11","1","-1","0","3","3","0"
"398065281","building","Servicio de Copias y Ciber","gis_osm_buildings_a_free_1","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0","0","1.0","9","1","-1","0","2","2","0"
"397557705","building","Galeria Tecleña","gis_osm_buildings_a_free_1","0.0","0.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","0.0","0.0","0.0","0","0","1.0","14","1","-1","0","3","3","0"
"1137961793","building","Hostal Cumbres del Volcán","gis_osm_buildings_a_free_1","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0","0","2.0","12","1","-1","0","1","3","0"
"379587303","building","Agroferreteria el Algodón","gis_osm_buildings_a_free_1","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0","0","1.0","0","1","-1","0","2","2","0"
"1207077414","pitch","Cancha de Fútbol","gis_osm_pois_a_free_1","1.0","0.0","1.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0","1.0","0.0","0.0","1.0","2.0","0.0","0","0","2.5","20","1","11","1","2","3","4"
"378571500","building","Allan Rent-A-Car","gis_osm_buildings_a_free_1","1.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","2.0","0.0","0.0","0","0","1.0","18","1","18","1","3","2","1"
"1128357667","building","Jaime AutoParts","gis_osm_buildings_a_free_1","0.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","0.0","0.0","0","0","1.0","10","1","-1","0","3","3","0"
"379620774","building","Farmacia San Rey","gis_osm_buildings_a_free_1","0.0","2.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","1.0","0.0","0.0","0","0","1.0","14","1","-1","0","3","3","0"
"573821954","pitch","Colegio Elizabeth de Calderón Sol","gis_osm_pois_a_free_1","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0","0","1.0","6","1","-1","0","2","2","0"
"401464080","building","Comex","gis_osm_buildings_a_free_1","1.0","0.0","1.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","2.0","1.0","0.0","0.0","0.0","0","0","1.0","11","1","9","1","4","3","1"
"523027841","building","Centro Judicial Integrado ""Dr. Reynaldo Galindo Pohl""","gis_osm_buildings_a_free_1","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","1.0","14","1","-1","0","1","1","0"
"614973068","attraction","Acahuapa","gis_osm_pois_a_free_1","0.0","0.0","0.0","2.0","0.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","2.0","0.0","1.0","0.0","0","0","1.0","13","2","6","1","4","2","1"
"436967757","school","Centro Escolar","gis_osm_pois_a_free_1","1.0","0.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","2.0","1.0","0.0","20914.0","61725","307","2.0","15","1","19","1","2","3","1"
"1118770429","building","Electrolab Medic","gis_osm_buildings_a_free_1","0.0","0.0","0.0","2.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","0.0","1231.0","1231","1231","1.5","11","1","-1","0","2","3","0"
"401019542","building","Lácteos El Rodeo","gis_osm_buildings_a_free_1","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","2500.0","2500","2500","1.0","15","1","-1","0","2","2","0"
"1215703610","theatre","Coliseo de San Juan IOpico","gis_osm_pois_a_free_1","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","10864.0","10864","10864","1.0","-1","0","18","1","1","0","4"
"778664281","building","farmacia Brasil","gis_osm_buildings_a_free_1","0.0","0.0","0.0","1.0","0.0","0.0","2.0","0.0","0.0","2.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","1.0","16","1","21","1","3","1","2"
"397556191","building","Casa de la Mujer","gis_osm_buildings_a_free_1","1.0","0.0","0.0","0.0","0.0","2.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0","0","1.0","18","1","8","1","3","2","1"
"398258127","building","Mambo's Rent A Car","gis_osm_buildings_a_free_1","1.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0","0","1.5","16","1","7","1","2","2","1"
"478094561","building","salon elba y celina, aulas","gis_osm_buildings_a_free_1","0.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","0.0","0.0","0.0","0","0","3.0","14","1","-1","0","1","3","0"
"1120708810","clinic","Unidad de Salud de Sonzacate FOSALUD","gis_osm_pois_a_free_1","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","290.0","290","290","1.0","4","1","-1","0","1","1","0"
"342552207","building","Guard","gis_osm_buildings_a_free_1","1.0","0.0","0.0","1.0","1.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","2.0","1.0","0.0","0.0","0","0","1.0","16","1","13","1","4","3","1"
"401084977","building","Peluqueria Osdel","gis_osm_buildings_a_free_1","0.0","1.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","0.0","0.0","0.0","0","0","1.0","9","1","-1","0","3","3","0"
"399737058","building","Iglesia Josuem","gis_osm_buildings_a_free_1","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","1.0","-1","0","3","1","2","0","4"
